hostname,ContextSwitchesPerSecond,AbstractionLayer,iface,IPTAB_activated,IPTAB_estimatedDevicePortSpeed,IPTAB_complexity,IPTAB_maxRules,IPTAB_RX_bytes,IPTAB_RX_packets,IPTAB_TX_bytes,IPTAB_TX_packets,OVS_activated,OVS_estimatedDevicePortSpeed,OVS_complexity,OVS_maxRules,OVS_RX_bytes,OVS_RX_dropped,OVS_RX_packets,OVS_TX_bytes,OVS_TX_dropped,OVS_TX_packets,TC_activated,TC_queueDiscipline,TC_queueLenght,TC_currentCombinedQueues,TC_currentRxQueues,TC_currentTxQueues,TC_estimatedDevicePortSpeed,TC_complexity,TC_current_bwd_guaranteed,TC_maxRules,TC_RX_bytes,TC_RX_dropped,TC_RX_packets,TC_TX_bytes,TC_TX_dropped,TC_TX_packets,encapsulationLayer,encapsulationType1,encapsulationType2,sense,l3Proto,dstIP,macSrc,macDst,l4Proto,tos,outTos,dstPort,state,totalpktCount,totalBits,packetSize,sumInterPacketLagNS,lastInterPacketRate,programmableTechnology,activatedRuleTimeSecs,averageMatchedBytes,averageMatchedPackets,currentMatchedBytesPerPeriod,currentMatchedPacketsPerPeriod,lastMatchedTime,ruleComplexity,totalMatchedBytes,totalMatchedPackets,actionType,actionName,IPTAB_numberRulesActivatedTotal,OVS_numberRulesActivatedTotal,TC_numberRulesActivatedTotal,target
EDGE-IAAS-0-COMPUTE-1,4,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,19387942,0,18077,105186,0,221.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8969,73475480,1024.0,0,0,OVS,133.0,59184.63157894737,54.90225563909775,0,0,1.0,5,7871556,7302,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-2,4,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,5926057,0,5571,102148,0,197.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,2613,21405696,1024.0,0,0,OVS,21.0,62626.66666666666,58.095238095238095,79772,74,0.0,5,1315160,1220,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-1,9,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,5582882,0,9962,195832,0,385.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,2556,10469376,512.0,0,0,OVS,11.0,44199.454545454544,78.0909090909091,42450,75,0.0,5,486194,859,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-2,2,0,eth0,True,10000000000,400,4096,1343365.0,7384.0,24703144.0,19998.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,7514,30761184,512.0,0,0,IPTABLES,4.0,35518.0,59.0,30100,50,0.0,13,142072,236,INSERT,DROP,2.0,0,0,TC
EDGE-IAAS-0-COMPUTE-2,1,0,eth0,True,10000000000,400,4096,1688669.0,10808.0,35749591.0,77901.0,False,0,20,16384,0,0,0,0,0,0.0,False,0,0,0,0,0,0,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,12301,12594624,128.0,0,0,IPTABLES,67.0,18822.83582089552,86.34328358208955,0,0,12.0,13,1261130,5785,INSERT,DROP,4.0,0,0,IPTABLES
EDGE-IAAS-0-COMPUTE-2,9,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,5813188,0,10360,192636,0,373.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,2589,10604544,512.0,0,0,OVS,12.0,42874.5,75.75,27734,49,0.0,5,514494,909,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth0,True,10000000000,400,4096,1859727.0,6535.0,104790703.0,86996.0,True,10000000000,20,16384,1107250,0,1901,89901922,0,83485.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,9671,79224832,1024.0,0,0,IPTABLES,9.0,128110.0,115.0,113628,102,0.0,13,1152990,1035,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,3,0,eth0,True,10000000000,400,4096,1744734.0,10024.0,30284054.0,24331.0,True,10000000000,20,16384,272254,0,513,10180704,0,18016.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,4603,18853888,512.0,0,0,IPTABLES,96.0,27353.375,45.4375,0,0,14.0,13,2625924,4362,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,4,0,eth0,True,10000000000,400,4096,3199139.0,13017.0,64899046.0,77736.0,True,10000000000,20,16384,1648882,0,2965,40758424,0,72116.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3211,13148160,512.0,0,0,IPTABLES,134.0,25980.34328358209,43.156716417910445,0,0,23.0,13,3481366,5783,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,2,0,eth0,True,10000000000,400,4096,1356721.0,9110.0,21194889.0,23668.0,True,10000000000,20,16384,48466,0,446,1583922,0,18011.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6096,1664624,34.0,0,0,IPTABLES,65.0,5496.0615384615385,44.323076923076925,0,0,9.0,13,357244,2881,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth0,True,10000000000,400,4096,1981229.0,13376.0,39629949.0,150209.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6669,1813968,34.0,0,0,IPTABLES,117.0,12142.46153846154,97.92307692307692,0,0,10.0,13,1420668,11457,INSERT,DROP,6.0,0,0,TC
EDGE-IAAS-0-COMPUTE-2,3,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,44822980,0,41122,768094,0,697.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,34415966.0,35286.0,73512.0,0,0,0,1,gtp,0,INGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,ACTIVE,15526,127188992,1024.0,0,0,TC,81.0,112613.2346,105.8395062,101080,95,0.0,3,8259832,7763,INSERT,DROP,0.0,564,572,OVS
EDGE-IAAS-0-COMPUTE-1,4,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,3293130,0,10623,206400,0,645.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,2643677.0,20634.0,39680.0,0,0,0,1,gtp,0,INGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,DROPPED,11968,24510464,256.0,0,0,TC,108.0,15512.59259,52.40740741,16280,55,0.0,3,1771264,5984,INSERT,DROP,0.0,21999,100,TC
EDGE-IAAS-0-COMPUTE-1,6,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,3030434,0,9856,131398,0,440.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,926028.0,2960.0,3132.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,2050,4198400,256.0,0,0,TC,11.0,19589.81818181818,66.18181818181819,24272,82,0.0,3,215488,728,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1149995,0,13040,42676,0,392.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3063,833136,34.0,0,0,OVS,23.0,6431.652173913043,73.08695652173913,6600,75,0.0,5,147928,1681,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth0,True,10000000000,400,4096,562682.0,3727.0,10594986.0,10170.0,False,0,20,16384,0,0,0,0,0,0.0,False,0,0,0,0,0,0,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3089,6326272,256.0,0,0,IPTABLES,17.0,18907.88235294117,54.64705882352941,17646,51,0.0,13,321434,929,INSERT,DROP,1.0,0,0,IPTABLES
EDGE-IAAS-0-COMPUTE-2,3,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,4750279,0,53946,82896,0,749.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,2077844.0,27799.0,28069.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,6162,1676064,34.0,0,0,TC,58.0,8716.689655172413,117.79310344827586,8066,109,0.0,3,505568,6832,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,5496569,0,9780,96580,0,199.0,False,0,0,0,0,0,0,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,4219,17281024,512.0,0,0,OVS,11.0,77439.09090909091,136.8181818181818,56034,99,0.0,5,851830,1505,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-2,8,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,7315727,0,40253,137946,0,714.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,2727744.0,16048.0,16244.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3162,3239136,128.0,0,0,TC,34.0,19675.76470588236,117.11764705882354,20160,120,0.0,3,668976,3982,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-1,4,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,18052723,0,32013,302218,0,588.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,14181192.0,25502.0,25720.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8027,32865272,512.0,0,0,TC,112.0,31454.14285714286,56.98214285714285,33672,61,0.0,3,3522864,6382,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth0,True,10000000000,400,4096,1660000.0,10311.0,34800000.0,77556.0,True,10000000000,20,16384,264252,0,1330,13184408,0,72478.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,3661479.0,0.0,14247.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,ACTIVE,15300,15665600,128.0,0,0,IPTABLES,29.0,20973.1,96.21,0,0,2.0,13,608220,2790,INSERT,DROP,878.0,5040,4593,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth0,True,10000000000,400,4096,983055.0,7244.0,18594303.0,34431.0,True,10000000000,20,16384,44090,0,407,2593252,0,29477.0,False,0,0,0,0,0,0,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6229,1694288,34.0,0,0,IPTABLES,82.0,13245.317073170732,106.8170731707317,13268,107,0.0,13,1086116,8759,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,10,0,eth0,True,10000000000,400,4096,2275814.0,7880.0,15345548.0,87827.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,570605.0,23.0,2329.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,ACTIVE,21714,22235136,128.0,0,0,IPTABLES,108.0,19735.05556,90.52777778,21800,100,0.0,13,2366826,10857,INSERT,DROP,7.0,0,100,TC
EDGE-IAAS-0-COMPUTE-1,1,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1534064,0,2760,25112,0,58.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,2586,10592256,512.0,0,0,OVS,22.0,31027.090909090908,54.81818181818182,42450,75,0.0,5,682596,1206,INSERT,DROP,0.0,1,0,OVS
EDGE-IAAS-0-COMPUTE-1,3,0,eth0,True,10000000000,400,4096,1375560.0,7033.0,31138829.0,24691.0,False,0,20,16384,0,0,0,0,0,0.0,False,0,0,0,0,0,0,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3496,28639232,1024.0,0,0,IPTABLES,58.0,120446.44827586209,108.1206896551724,116970,105,0.0,13,6985894,6271,INSERT,DROP,2.0,0,0,IPTABLES
EDGE-IAAS-0-COMPUTE-1,2,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,46210194,0,42992,271044,0,505.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,32330810.0,21030.0,30407.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3948,32342016,1024.0,0,0,TC,67.0,119882.62686567164,112.67164179104478,151088,142,0.0,3,8032136,7549,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,8,0,eth0,True,10000000000,400,4096,3231607.0,8806.0,63910344.0,31701.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,2973408.0,0.0,2636.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,ACTIVE,20514,168050688,1024.0,0,0,IPTABLES,111.0,110737.6216,99.40540541,102488,92,0.0,13,11426298,10257,INSERT,DROP,1.0,0,4096,TC
EDGE-IAAS-0-COMPUTE-2,0,0,eth0,True,10000000000,400,4096,615250.0,3489.0,15467329.0,9526.0,True,10000000000,20,16384,172600,0,302,8010656,0,7448.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3090,25313280,1024.0,0,0,IPTABLES,11.0,63295.454545454544,56.81818181818182,63498,57,0.0,13,696250,625,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,4,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,12033674,0,11252,176942,0,332.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,5363194.0,4990.0,5048.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5535,45342720,1024.0,0,0,TC,44.0,58544.181818181816,55.02272727272727,56392,53,0.0,3,2575944,2421,INSERT,DROP,0.0,0,2,OVS
EDGE-IAAS-0-COMPUTE-1,1,0,eth0,True,10000000000,400,4096,527204.0,3195.0,8993896.0,8641.0,True,10000000000,20,16384,94862,0,307,1981974,0,6407.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3056,6258688,256.0,0,0,IPTABLES,6.0,20760.0,60.0,18338,53,0.0,13,124560,360,INSERT,DROP,1.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,10,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,10857633,0,68287,65965,0,395.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,694683.0,10682.0,28110.0,0,0,0,1,gtp,0,INGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,ACTIVE,11964,3062784,32.0,0,0,TC,62.0,6802.83871,94.48387097,6912,96,0.0,3,430704,5982,INSERT,DROP,0.0,5098,151,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,41078104,0,72701,393390,0,757.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,25806724.0,46350.0,46778.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,11866,48579160,512.0,0,0,TC,112.0,57600.21428571428,104.34821428571428,0,0,10.0,3,6451224,11687,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,37098005,0,34506,159166,0,308.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,23917644.0,22444.0,22496.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,17156,140541952,1024.0,0,0,TC,103.0,114777.70873786409,107.873786407767,104272,98,0.0,3,11822104,11111,INSERT,DROP,0.0,0,2,OVS
EDGE-IAAS-0-COMPUTE-2,2,0,eth0,True,10000000000,400,4096,1663853.0,10500.0,32677591.0,42811.0,True,10000000000,20,16384,156950,0,509,11223366,0,36229.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,9422,19296256,256.0,0,0,IPTABLES,103.0,29020.33009708738,83.87378640776699,0,0,20.0,13,2989094,8639,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,3,0,eth0,True,10000000000,400,4096,2247217.0,8596.0,45275239.0,55863.0,True,10000000000,20,16384,1206502,0,2171,29004992,0,51328.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3188,13058048,512.0,0,0,IPTABLES,63.0,32202.222222222223,53.49206349206349,35518,59,0.0,13,2028740,3370,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,3,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,14804752,0,13793,27934,0,64.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,11319601.0,10638.0,10644.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000010101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,13191,108060672,1024.0,0,0,TC,96.0,117062.16666666669,110.02083333333331,115976,109,0.0,3,11237968,10562,INSERT,DROP,0.0,0,1,OVS
EDGE-IAAS-0-COMPUTE-1,0,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1460592,0,10584,34048,0,256.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,1457244.0,134.0,13493.0,0,0,0,1,gtp,0,INGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,ACTIVE,14326,3667456,32.0,0,0,OVS,76.0,8191.5,95.25,8084,94,0.0,5,616018,7163,INSERT,DROP,0.0,12609,3226,OVS
EDGE-IAAS-0-COMPUTE-1,3,0,eth0,True,10000000000,400,4096,1900556.0,10352.0,51023538.0,65324.0,True,10000000000,20,16384,442994,0,823,32405824,0,57298.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3704,15171584,512.0,0,0,IPTABLES,101.0,66190.19801980197,109.95049504950497,60200,100,0.0,13,6685210,11105,INSERT,DROP,4.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,2,0,eth0,True,10000000000,400,4096,1033523.0,5454.0,29069234.0,37047.0,True,10000000000,20,16384,329902,0,615,18882560,0,33398.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,4424,18120704,512.0,0,0,IPTABLES,39.0,66096.51282051283,109.7948717948718,66822,111,0.0,13,2577764,4282,INSERT,DROP,4.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,38781316,0,36091,271070,0,490.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,23368564.0,21684.0,21977.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3116,25526272,1024.0,0,0,TC,46.0,123956.0,116.5,106400,100,0.0,3,5701976,5359,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-1,6,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,20827184,0,67283,208908,0,697.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,12383924.0,41288.0,41855.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,9122,18681856,256.0,0,0,TC,84.0,35872.380952380954,121.1904761904762,33152,112,0.0,3,3013280,10180,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,5,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,13045576.0,23318.0,23658.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,9001,36854816,512.0,0,0,TC,115.0,27902.4,50.54782608695652,0,0,11.0,3,3208776,5813,INSERT,DROP,0.0,0,4,TC
EDGE-IAAS-0-COMPUTE-2,9,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,18808304,0,33332,217038,0,435.0,False,0,0,0,0,0,0,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3673,15040512,512.0,0,0,OVS,35.0,76814.28571428571,135.71428571428572,56600,100,0.0,5,2688500,4750,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-2,4,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,16673876,0,29577,302244,0,587.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,9391464.0,13850.0,17033.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,7035,28796712,512.0,0,0,TC,19.0,34194.94736842105,61.94736842105263,30912,56,0.0,3,649704,1177,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-1,5,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,29320684,0,27287,103808,0,212.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,13168,107872256,1024.0,0,0,OVS,90.0,125251.62222222224,116.18888888888888,161700,150,0.0,5,11272646,10457,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-1,2,0,eth0,True,10000000000,400,4096,1335937.0,5215.0,28011761.0,34510.0,True,10000000000,20,16384,789274,0,1437,17746272,0,31418.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3188,13058048,512.0,0,0,IPTABLES,17.0,33003.76470588235,54.8235294117647,33712,56,0.0,13,561064,932,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth0,True,10000000000,400,4096,1263091.0,5671.0,60176448.0,47138.0,True,10000000000,20,16384,573820,0,982,47288128,0,43910.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,9333,76455936,1024.0,0,0,IPTABLES,17.0,121688.11764705884,109.23529411764706,112514,101,0.0,13,2068698,1857,INSERT,DROP,1.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,6,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,12412297,0,68260,139042,0,732.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,7228264.0,42825.0,43037.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8756,8967392,128.0,0,0,TC,90.0,20014.4,119.13333333333334,26376,157,0.0,3,1801296,10722,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-1,2,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,9707742,0,9072,88198,0,173.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,6317984.0,5937.0,5945.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8992,73628664,1024.0,0,0,TC,129.0,48968.74418604651,46.02325581395349,0,0,14.0,3,6316968,5937,INSERT,DROP,0.0,0,1,OVS
EDGE-IAAS-0-COMPUTE-2,4,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,761348,0,8628,11756,0,105.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,8173,2223328,34.0,0,0,OVS,50.0,9863.04,112.08,8800,100,0.0,5,493152,5604,INSERT,DROP,0.0,1,0,OVS
